timestamp_ms,csv_idx,body_name,des_pos_x,des_pos_y,des_pos_z,act_pos_x,act_pos_y,act_pos_z,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,des_quat_w,des_quat_x,des_quat_y,des_quat_z,act_quat_w,act_quat_x,act_quat_y,act_quat_z,orient_err_angle
59903,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761068,0.625670,-0.025755,-0.169258,0.539673
59903,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041991,0.017746,0.075097,0.126446,0.026558,0.008423,0.129480,0.884078,0.084682,-0.407763,0.212082,-0.065882,-0.119844,-0.983598,0.117613,2.410146
59903,301,INDEX_EE,0.156234,-0.018508,0.036626,0.085644,0.008650,-0.000714,0.070590,-0.027158,0.037340,0.084350,0.956644,0.279673,-0.061015,-0.053831,-0.045155,0.110321,0.760164,0.638702,2.955109
59903,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052045,-0.008418,-0.021920,0.111226,-0.038078,0.017222,0.118818,0.802666,0.566952,0.005592,-0.185173,-0.554725,-0.248297,0.481597,0.631421,1.590068
59920,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761155,0.625533,-0.025843,-0.169366,0.539592
59920,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041982,0.017782,0.075093,0.126438,0.026521,0.008427,0.129464,0.884078,0.084682,-0.407763,0.212082,-0.065862,-0.119954,-0.983564,0.117792,2.410076
59920,301,INDEX_EE,0.156234,-0.018508,0.036626,0.086112,0.008604,-0.000827,0.070122,-0.027112,0.037453,0.083993,0.956644,0.279673,-0.061015,-0.053831,-0.038077,0.116314,0.760641,0.637532,2.972139
59920,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052042,-0.008439,-0.021919,0.111229,-0.038057,0.017222,0.118814,0.802666,0.566952,0.005592,-0.185173,-0.554700,-0.248125,0.481722,0.631416,1.590403
59937,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761241,0.625395,-0.025932,-0.169474,0.539510
59937,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041974,0.017818,0.075089,0.126430,0.026485,0.008431,0.129449,0.884078,0.084682,-0.407763,0.212082,-0.065842,-0.120064,-0.983530,0.117972,2.410007
59937,301,INDEX_EE,0.156234,-0.018508,0.036626,0.086584,0.008549,-0.000939,0.069650,-0.027057,0.037565,0.083632,0.956644,0.279673,-0.061015,-0.053831,-0.030932,0.122345,0.761054,0.636295,2.989320
59937,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052039,-0.008460,-0.021919,0.111232,-0.038036,0.017222,0.118811,0.802666,0.566952,0.005592,-0.185173,-0.554675,-0.247954,0.481847,0.631410,1.590737
59954,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761327,0.625257,-0.026020,-0.169582,0.539429
59954,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041966,0.017854,0.075085,0.126421,0.026449,0.008435,0.129434,0.884078,0.084682,-0.407763,0.212082,-0.065823,-0.120174,-0.983497,0.118151,2.409937
59954,301,INDEX_EE,0.156234,-0.018508,0.036626,0.087060,0.008484,-0.001051,0.069174,-0.026993,0.037677,0.083266,0.956644,0.279673,-0.061015,-0.053831,-0.023721,0.128414,0.761402,0.634991,3.006654
59954,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052036,-0.008480,-0.021919,0.111235,-0.038016,0.017222,0.118807,0.802666,0.566952,0.005592,-0.185173,-0.554650,-0.247782,0.481972,0.631404,1.591071
59978,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761413,0.625119,-0.026108,-0.169689,0.539347
59978,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041957,0.017891,0.075081,0.126413,0.026413,0.008439,0.129418,0.884078,0.084682,-0.407763,0.212082,-0.065803,-0.120284,-0.983463,0.118331,2.409868
59978,301,INDEX_EE,0.156234,-0.018508,0.036626,0.087540,0.008410,-0.001162,0.068694,-0.026918,0.037788,0.082894,0.956644,0.279673,-0.061015,-0.053831,-0.016445,0.134522,0.761683,0.633619,3.024140
59978,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052032,-0.008501,-0.021919,0.111239,-0.037995,0.017221,0.118803,0.802666,0.566952,0.005592,-0.185173,-0.554625,-0.247610,0.482097,0.631398,1.591406
59998,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761499,0.624982,-0.026197,-0.169797,0.539266
59998,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041949,0.017927,0.075077,0.126405,0.026376,0.008443,0.129403,0.884078,0.084682,-0.407763,0.212082,-0.065784,-0.120394,-0.983429,0.118510,2.409799
59998,301,INDEX_EE,0.156234,-0.018508,0.036626,0.088022,0.008326,-0.001272,0.068212,-0.026834,0.037898,0.082517,0.956644,0.279673,-0.061015,-0.053831,-0.009104,0.140666,0.761895,0.632176,3.041778
59998,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052029,-0.008521,-0.021919,0.111242,-0.037975,0.017221,0.118800,0.802666,0.566952,0.005592,-0.185173,-0.554600,-0.247438,0.482222,0.631392,1.591740
60018,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761585,0.624844,-0.026285,-0.169905,0.539185
60018,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041941,0.017963,0.075073,0.126396,0.026340,0.008447,0.129388,0.884078,0.084682,-0.407763,0.212082,-0.065764,-0.120504,-0.983395,0.118690,2.409730
60018,301,INDEX_EE,0.156234,-0.018508,0.036626,0.088508,0.008231,-0.001381,0.067726,-0.026739,0.038007,0.082136,0.956644,0.279673,-0.061015,-0.053831,-0.001697,0.146846,0.762037,0.630661,3.059570
60018,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052026,-0.008542,-0.021918,0.111245,-0.037954,0.017221,0.118796,0.802666,0.566952,0.005592,-0.185173,-0.554574,-0.247266,0.482347,0.631386,1.592074
60039,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761671,0.624706,-0.026374,-0.170012,0.539105
60039,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041932,0.017999,0.075069,0.126388,0.026304,0.008451,0.129372,0.884078,0.084682,-0.407763,0.212082,-0.065745,-0.120613,-0.983362,0.118870,2.409661
60039,301,INDEX_EE,0.156234,-0.018508,0.036626,0.088992,0.008127,-0.001488,0.067242,-0.026635,0.038114,0.081753,0.956644,0.279673,-0.061015,-0.053831,0.005773,0.153061,0.762106,0.629073,3.077513
60039,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052022,-0.008563,-0.021918,0.111249,-0.037933,0.017221,0.118793,0.802666,0.566952,0.005592,-0.185173,-0.554549,-0.247094,0.482473,0.631379,1.592408
60062,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761758,0.624567,-0.026463,-0.170120,0.539024
60062,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041924,0.018036,0.075065,0.126380,0.026267,0.008455,0.129357,0.884078,0.084682,-0.407763,0.212082,-0.065725,-0.120724,-0.983328,0.119050,2.409592
60062,301,INDEX_EE,0.156234,-0.018508,0.036626,0.089391,0.008031,-0.001577,0.066843,-0.026540,0.038203,0.081435,0.956644,0.279673,-0.061015,-0.053831,0.013277,0.159287,0.762101,0.627418,3.095538
60062,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052019,-0.008583,-0.021918,0.111252,-0.037913,0.017220,0.118789,0.802666,0.566952,0.005592,-0.185173,-0.554524,-0.246922,0.482598,0.631373,1.592743
60083,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761844,0.624429,-0.026552,-0.170228,0.538944
60083,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041915,0.018072,0.075061,0.126371,0.026231,0.008459,0.129342,0.884078,0.084682,-0.407763,0.212082,-0.065706,-0.120834,-0.983293,0.119230,2.409524
60083,301,INDEX_EE,0.156234,-0.018508,0.036626,0.089732,0.007945,-0.001653,0.066502,-0.026453,0.038279,0.081163,0.956644,0.279673,-0.061015,-0.053831,0.020803,0.165512,0.762022,0.625696,3.113620
60083,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052016,-0.008604,-0.021917,0.111255,-0.037892,0.017220,0.118786,0.802666,0.566952,0.005592,-0.185173,-0.554498,-0.246750,0.482723,0.631367,1.593079
60103,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.761930,0.624290,-0.026642,-0.170337,0.538864
60103,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041907,0.018109,0.075057,0.126363,0.026195,0.008463,0.129326,0.884078,0.084682,-0.407763,0.212082,-0.065687,-0.120946,-0.983259,0.119410,2.409456
60103,301,INDEX_EE,0.156234,-0.018508,0.036626,0.090056,0.007860,-0.001726,0.066178,-0.026369,0.038352,0.080905,0.956644,0.279673,-0.061015,-0.053831,0.028352,0.171737,0.761868,0.623907,3.131756
60103,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052013,-0.008625,-0.021917,0.111258,-0.037871,0.017220,0.118782,0.802666,0.566952,0.005592,-0.185173,-0.554473,-0.246577,0.482849,0.631361,1.593416
60128,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762016,0.624152,-0.026732,-0.170445,0.538785
60128,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041899,0.018145,0.075053,0.126354,0.026158,0.008467,0.129311,0.884078,0.084682,-0.407763,0.212082,-0.065668,-0.121057,-0.983225,0.119591,2.409388
60129,301,INDEX_EE,0.156234,-0.018508,0.036626,0.090379,0.007774,-0.001798,0.065855,-0.026282,0.038424,0.080647,0.956644,0.279673,-0.061015,-0.053831,0.035921,0.177961,0.761638,0.622050,3.133237
60129,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052009,-0.008646,-0.021917,0.111262,-0.037850,0.017219,0.118778,0.802666,0.566952,0.005592,-0.185173,-0.554447,-0.246405,0.482975,0.631355,1.593753
60160,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762102,0.624013,-0.026822,-0.170553,0.538705
60160,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041890,0.018182,0.075048,0.126346,0.026121,0.008471,0.129296,0.884078,0.084682,-0.407763,0.212082,-0.065649,-0.121168,-0.983190,0.119771,2.409320
60160,301,INDEX_EE,0.156234,-0.018508,0.036626,0.090710,0.007684,-0.001871,0.065524,-0.026192,0.038497,0.080384,0.956644,0.279673,-0.061015,-0.053831,0.043512,0.184183,0.761332,0.620127,3.114990
60160,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052006,-0.008667,-0.021916,0.111265,-0.037829,0.017219,0.118775,0.802666,0.566952,0.005592,-0.185173,-0.554421,-0.246232,0.483101,0.631348,1.594090
60188,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762189,0.623874,-0.026912,-0.170662,0.538626
60188,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041882,0.018218,0.075044,0.126338,0.026085,0.008476,0.129280,0.884078,0.084682,-0.407763,0.212082,-0.065630,-0.121280,-0.983156,0.119952,2.409253
60188,301,INDEX_EE,0.156234,-0.018508,0.036626,0.091049,0.007590,-0.001946,0.065185,-0.026098,0.038572,0.080112,0.956644,0.279673,-0.061015,-0.053831,0.051122,0.190403,0.760948,0.618135,3.096686
60188,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.052003,-0.008688,-0.021916,0.111268,-0.037808,0.017218,0.118771,0.802666,0.566952,0.005592,-0.185173,-0.554395,-0.246059,0.483227,0.631342,1.594428
60208,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762275,0.623735,-0.027003,-0.170770,0.538546
60209,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041873,0.018255,0.075040,0.126329,0.026048,0.008480,0.129265,0.884078,0.084682,-0.407763,0.212082,-0.065611,-0.121391,-0.983121,0.120133,2.409185
60209,301,INDEX_EE,0.156234,-0.018508,0.036626,0.091398,0.007492,-0.002023,0.064836,-0.026000,0.038649,0.079834,0.956644,0.279673,-0.061015,-0.053831,0.058752,0.196620,0.760487,0.616075,3.078326
60209,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051999,-0.008708,-0.021915,0.111272,-0.037788,0.017218,0.118768,0.802666,0.566952,0.005592,-0.185173,-0.554368,-0.245886,0.483354,0.631336,1.594766
60227,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762362,0.623596,-0.027093,-0.170878,0.538467
60227,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041865,0.018292,0.075036,0.126321,0.026012,0.008484,0.129250,0.884078,0.084682,-0.407763,0.212082,-0.065592,-0.121503,-0.983087,0.120314,2.409118
60227,301,INDEX_EE,0.156234,-0.018508,0.036626,0.091756,0.007389,-0.002101,0.064478,-0.025897,0.038727,0.079548,0.956644,0.279673,-0.061015,-0.053831,0.066400,0.202833,0.759947,0.613946,3.059909
60227,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051996,-0.008729,-0.021915,0.111275,-0.037767,0.017217,0.118764,0.802666,0.566952,0.005592,-0.185173,-0.554342,-0.245713,0.483480,0.631329,1.595104
60245,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762448,0.623456,-0.027183,-0.170987,0.538388
60245,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041857,0.018328,0.075032,0.126312,0.025975,0.008488,0.129235,0.884078,0.084682,-0.407763,0.212082,-0.065574,-0.121614,-0.983052,0.120495,2.409050
60245,301,INDEX_EE,0.156234,-0.018508,0.036626,0.092122,0.007282,-0.002180,0.064112,-0.025790,0.038806,0.079255,0.956644,0.279673,-0.061015,-0.053831,0.074068,0.209042,0.759329,0.611748,3.041435
60245,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051993,-0.008750,-0.021915,0.111278,-0.037746,0.017217,0.118761,0.802666,0.566952,0.005592,-0.185173,-0.554316,-0.245540,0.483607,0.631323,1.595443
60264,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762535,0.623317,-0.027274,-0.171095,0.538309
60264,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041848,0.018365,0.075027,0.126304,0.025938,0.008493,0.129219,0.884078,0.084682,-0.407763,0.212082,-0.065555,-0.121725,-0.983017,0.120677,2.408983
60264,301,INDEX_EE,0.156234,-0.018508,0.036626,0.092495,0.007171,-0.002260,0.063739,-0.025679,0.038886,0.078956,0.956644,0.279673,-0.061015,-0.053831,0.081753,0.215246,0.758630,0.609480,3.022903
60264,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051989,-0.008771,-0.021914,0.111282,-0.037725,0.017217,0.118757,0.802666,0.566952,0.005592,-0.185173,-0.554289,-0.245367,0.483734,0.631316,1.595782
60281,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762621,0.623177,-0.027364,-0.171203,0.538230
60281,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041840,0.018401,0.075023,0.126296,0.025902,0.008497,0.129204,0.884078,0.084682,-0.407763,0.212082,-0.065536,-0.121836,-0.982982,0.120858,2.408916
60281,301,INDEX_EE,0.156234,-0.018508,0.036626,0.092876,0.007056,-0.002341,0.063358,-0.025564,0.038967,0.078652,0.956644,0.279673,-0.061015,-0.053831,0.089455,0.221445,0.757851,0.607143,3.004314
60281,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051986,-0.008792,-0.021914,0.111285,-0.037704,0.017216,0.118753,0.802666,0.566952,0.005592,-0.185173,-0.554263,-0.245194,0.483860,0.631309,1.596121
60299,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762708,0.623038,-0.027454,-0.171311,0.538151
60299,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041831,0.018438,0.075019,0.126287,0.025865,0.008501,0.129189,0.884078,0.084682,-0.407763,0.212082,-0.065518,-0.121948,-0.982947,0.121039,2.408849
60299,301,INDEX_EE,0.156234,-0.018508,0.036626,0.093263,0.006937,-0.002422,0.062971,-0.025445,0.039048,0.078343,0.956644,0.279673,-0.061015,-0.053831,0.097174,0.227638,0.756990,0.604735,2.985667
60299,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051983,-0.008813,-0.021913,0.111288,-0.037683,0.017216,0.118750,0.802666,0.566952,0.005592,-0.185173,-0.554237,-0.245020,0.483987,0.631303,1.596460
60317,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762794,0.622898,-0.027545,-0.171419,0.538073
60317,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041823,0.018475,0.075014,0.126279,0.025829,0.008505,0.129173,0.884078,0.084682,-0.407763,0.212082,-0.065499,-0.122059,-0.982913,0.121221,2.408782
60317,301,INDEX_EE,0.156234,-0.018508,0.036626,0.093656,0.006813,-0.002505,0.062578,-0.025321,0.039131,0.078029,0.956644,0.279673,-0.061015,-0.053831,0.104910,0.233824,0.756047,0.602256,2.966961
60317,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051979,-0.008834,-0.021913,0.111292,-0.037662,0.017215,0.118746,0.802666,0.566952,0.005592,-0.185173,-0.554210,-0.244847,0.484114,0.631296,1.596799
60334,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762881,0.622758,-0.027635,-0.171527,0.537994
60334,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041815,0.018511,0.075010,0.126270,0.025792,0.008510,0.129158,0.884078,0.084682,-0.407763,0.212082,-0.065481,-0.122170,-0.982878,0.121402,2.408715
60334,301,INDEX_EE,0.156234,-0.018508,0.036626,0.094054,0.006685,-0.002588,0.062180,-0.025193,0.039214,0.077709,0.956644,0.279673,-0.061015,-0.053831,0.112660,0.240003,0.755022,0.599706,2.948196
60334,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051976,-0.008854,-0.021912,0.111295,-0.037642,0.017215,0.118743,0.802666,0.566952,0.005592,-0.185173,-0.554184,-0.244674,0.484241,0.631289,1.597138
60351,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.762967,0.622618,-0.027725,-0.171634,0.537916
60351,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041806,0.018548,0.075006,0.126262,0.025755,0.008514,0.129143,0.884078,0.084682,-0.407763,0.212082,-0.065462,-0.122281,-0.982843,0.121584,2.408649
60351,301,INDEX_EE,0.156234,-0.018508,0.036626,0.094459,0.006552,-0.002672,0.061775,-0.025060,0.039298,0.077385,0.956644,0.279673,-0.061015,-0.053831,0.120426,0.246174,0.753914,0.597085,2.929373
60351,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051973,-0.008875,-0.021912,0.111298,-0.037621,0.017214,0.118739,0.802666,0.566952,0.005592,-0.185173,-0.554158,-0.244501,0.484368,0.631281,1.597476
60368,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763054,0.622478,-0.027816,-0.171742,0.537838
60368,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041798,0.018585,0.075001,0.126254,0.025719,0.008519,0.129128,0.884078,0.084682,-0.407763,0.212082,-0.065444,-0.122392,-0.982808,0.121765,2.408582
60368,301,INDEX_EE,0.156234,-0.018508,0.036626,0.094869,0.006415,-0.002756,0.061365,-0.024923,0.039382,0.077057,0.956644,0.279673,-0.061015,-0.053831,0.128206,0.252336,0.752721,0.594392,2.910490
60368,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051969,-0.008896,-0.021911,0.111302,-0.037600,0.017214,0.118736,0.802666,0.566952,0.005592,-0.185173,-0.554131,-0.244327,0.484495,0.631274,1.597815
60385,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763141,0.622338,-0.027906,-0.171850,0.537759
60385,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041789,0.018621,0.074997,0.126245,0.025682,0.008523,0.129113,0.884078,0.084682,-0.407763,0.212082,-0.065425,-0.122502,-0.982772,0.121947,2.408515
60385,301,INDEX_EE,0.156234,-0.018508,0.036626,0.095285,0.006273,-0.002841,0.060949,-0.024781,0.039467,0.076724,0.956644,0.279673,-0.061015,-0.053831,0.135999,0.258488,0.751443,0.591626,2.891548
60385,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051966,-0.008917,-0.021911,0.111305,-0.037579,0.017213,0.118732,0.802666,0.566952,0.005592,-0.185173,-0.554105,-0.244154,0.484622,0.631267,1.598154
60402,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763227,0.622198,-0.027997,-0.171957,0.537681
60402,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041781,0.018658,0.074993,0.126237,0.025645,0.008527,0.129097,0.884078,0.084682,-0.407763,0.212082,-0.065407,-0.122613,-0.982737,0.122129,2.408449
60402,301,INDEX_EE,0.156234,-0.018508,0.036626,0.095705,0.006126,-0.002926,0.060529,-0.024634,0.039552,0.076387,0.956644,0.279673,-0.061015,-0.053831,0.143805,0.264630,0.750080,0.588788,2.872545
60402,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051963,-0.008938,-0.021910,0.111308,-0.037558,0.017213,0.118728,0.802666,0.566952,0.005592,-0.185173,-0.554079,-0.243981,0.484749,0.631259,1.598493
60418,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763314,0.622058,-0.028087,-0.172065,0.537604
60418,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041773,0.018694,0.074988,0.126228,0.025609,0.008532,0.129082,0.884078,0.084682,-0.407763,0.212082,-0.065389,-0.122724,-0.982702,0.122311,2.408383
60418,301,INDEX_EE,0.156234,-0.018508,0.036626,0.096131,0.005974,-0.003012,0.060103,-0.024483,0.039638,0.076045,0.956644,0.279673,-0.061015,-0.053831,0.151623,0.270761,0.748631,0.585876,2.853483
60418,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051959,-0.008959,-0.021909,0.111312,-0.037537,0.017212,0.118725,0.802666,0.566952,0.005592,-0.185173,-0.554053,-0.243807,0.484876,0.631252,1.598832
60435,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763401,0.621918,-0.028177,-0.172172,0.537526
60435,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041764,0.018731,0.074984,0.126220,0.025572,0.008536,0.129067,0.884078,0.084682,-0.407763,0.212082,-0.065371,-0.122835,-0.982667,0.122492,2.408316
60435,301,INDEX_EE,0.156234,-0.018508,0.036626,0.096563,0.005818,-0.003098,0.059671,-0.024326,0.039724,0.075700,0.956644,0.279673,-0.061015,-0.053831,0.159452,0.276880,0.747094,0.582892,2.834360
60435,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051956,-0.008979,-0.021909,0.111315,-0.037517,0.017211,0.118721,0.802666,0.566952,0.005592,-0.185173,-0.554026,-0.243634,0.485003,0.631244,1.599171
60451,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763487,0.621778,-0.028268,-0.172280,0.537449
60451,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041756,0.018768,0.074979,0.126211,0.025535,0.008541,0.129052,0.884078,0.084682,-0.407763,0.212082,-0.065352,-0.122945,-0.982631,0.122674,2.408250
60451,301,INDEX_EE,0.156234,-0.018508,0.036626,0.096999,0.005656,-0.003184,0.059235,-0.024164,0.039810,0.075350,0.956644,0.279673,-0.061015,-0.053831,0.167292,0.282987,0.745470,0.579833,2.815176
60451,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051953,-0.009000,-0.021908,0.111318,-0.037496,0.017211,0.118718,0.802666,0.566952,0.005592,-0.185173,-0.554000,-0.243461,0.485130,0.631236,1.599509
60468,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763574,0.621638,-0.028358,-0.172387,0.537371
60468,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041747,0.018804,0.074975,0.126203,0.025499,0.008545,0.129037,0.884078,0.084682,-0.407763,0.212082,-0.065334,-0.123056,-0.982596,0.122856,2.408184
60468,301,INDEX_EE,0.156234,-0.018508,0.036626,0.097440,0.005489,-0.003271,0.058794,-0.023997,0.039897,0.074996,0.956644,0.279673,-0.061015,-0.053831,0.175142,0.289081,0.743757,0.576700,2.795932
60468,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.051949,-0.009021,-0.021908,0.111322,-0.037475,0.017210,0.118714,0.802666,0.566952,0.005592,-0.185173,-0.553974,-0.243288,0.485257,0.631229,1.599848
60485,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.763661,0.621497,-0.028448,-0.172494,0.537294
60485,301,THUMB_EE,0.084456,0.044303,0.083520,-0.041739,0.018841,0.074970,0.126195,0.025462,0.008550,0.129021,0.884078,0.084682,-0.407763,0.212082,-0.065316,-0.123166,-0.982561,0.123038,2.408118
